Time,"1INCH / Capitalization, market, current supply, USD","AAVE / Capitalization, market, current supply, USD","ADA / Capitalization, market, current supply, USD","ALGO / Capitalization, market, current supply, USD","ALPHA / Capitalization, market, current supply, USD","ANT / Capitalization, market, current supply, USD","BAL / Capitalization, market, current supply, USD","BAT / Capitalization, market, current supply, USD","BCH / Capitalization, market, current supply, USD","BNB / Capitalization, market, current supply, USD","BSV / Capitalization, market, current supply, USD","BTC / Capitalization, market, current supply, USD","BTG / Capitalization, market, current supply, USD","BUSD / Capitalization, market, current supply, USD","COMP / Capitalization, market, current supply, USD","CRO / Capitalization, market, current supply, USD","CRV / Capitalization, market, current supply, USD","CVC / Capitalization, market, current supply, USD","DAI / Capitalization, market, current supply, USD","DASH / Capitalization, market, current supply, USD","DCR / Capitalization, market, current supply, USD","DGB / Capitalization, market, current supply, USD","DOGE / Capitalization, market, current supply, USD","DOT / Capitalization, market, current supply, USD","DRGN / Capitalization, market, current supply, USD","ELF / Capitalization, market, current supply, USD","EOS_ETH / Capitalization, market, current supply, USD","ETC / Capitalization, market, current supply, USD","ETH / Capitalization, market, current supply, USD","FTT / Capitalization, market, current supply, USD","FUN / Capitalization, market, current supply, USD","GAS / Capitalization, market, current supply, USD","GNO / Capitalization, market, current supply, USD","GNT / Capitalization, market, current supply, USD","GRIN / Capitalization, market, current supply, USD","GUSD / Capitalization, market, current supply, USD","HBTC / Capitalization, market, current supply, USD","HEDG / Capitalization, market, current supply, USD","HT / Capitalization, market, current supply, USD","HUSD / Capitalization, market, current supply, USD","ICP / Capitalization, market, current supply, USD","KNC / Capitalization, market, current supply, USD","LEND / Capitalization, market, current supply, USD","LEO_EOS / Capitalization, market, current supply, USD","LEO_ETH / Capitalization, market, current supply, USD","LINK / Capitalization, market, current supply, USD","LOOM / Capitalization, market, current supply, USD","LPT / Capitalization, market, current supply, USD","LTC / Capitalization, market, current supply, USD","MAID / Capitalization, market, current supply, USD","MANA / Capitalization, market, current supply, USD","MATIC_ETH / Capitalization, market, current supply, USD","MKR / Capitalization, market, current supply, USD","NEO / Capitalization, market, current supply, USD","NXM / Capitalization, market, current supply, USD","OMG / Capitalization, market, current supply, USD","PAX / Capitalization, market, current supply, USD","PAXG / Capitalization, market, current supply, USD","PAY / Capitalization, market, current supply, USD","PERP / Capitalization, market, current supply, USD","POLY / Capitalization, market, current supply, USD","POWR / Capitalization, market, current supply, USD","PPT / Capitalization, market, current supply, USD","QASH / Capitalization, market, current supply, USD","QNT / Capitalization, market, current supply, USD","REN / Capitalization, market, current supply, USD","RENBTC / Capitalization, market, current supply, USD","REP / Capitalization, market, current supply, USD","REV_ETH / Capitalization, market, current supply, USD","SAI / Capitalization, market, current supply, USD","SNT / Capitalization, market, current supply, USD","SNX / Capitalization, market, current supply, USD","SRM / Capitalization, market, current supply, USD","SUSHI / Capitalization, market, current supply, USD","SWRV / Capitalization, market, current supply, USD","TRX / Capitalization, market, current supply, USD","TRX_ETH / Capitalization, market, current supply, USD","TUSD / Capitalization, market, current supply, USD","UMA / Capitalization, market, current supply, USD","UNI / Capitalization, market, current supply, USD","USDC / Capitalization, market, current supply, USD","USDK / Capitalization, market, current supply, USD","VTC / Capitalization, market, current supply, USD","WBTC / Capitalization, market, current supply, USD","WETH / Capitalization, market, current supply, USD","WNXM / Capitalization, market, current supply, USD","WTC / Capitalization, market, current supply, USD","XAUT / Capitalization, market, current supply, USD","XEM / Capitalization, market, current supply, USD","XLM / Capitalization, market, current supply, USD","XMR / Capitalization, market, current supply, USD","XRP / Capitalization, market, current supply, USD","XTZ / Capitalization, market, current supply, USD","XVG / Capitalization, market, current supply, USD","YFI / Capitalization, market, current supply, USD","ZEC / Capitalization, market, current supply, USD","ZRX / Capitalization, market, current supply, USD"
2023-01-19,692176793.1,1300867663,11489039171,2169427046,111957225.3,106718523.1,361200334.6,359396410.4,2344103275,,,4.0599E+11,294193973.7,16373273274,483463733.3,7381852010,1694059281,100546275.9,5111678169,543481943,315306988,146220106.9,11239177819,,4978110.389,158893297.1,,2880671438,1.85314E+11,759044874.2,77151615.77,70440719.68,1028147087,58799997.7,8764033.627,572795084,189003746.7,,2467600914,,2539068149,23159583.27,1056954929,1072531985,2300870117,6508169903,51439191.55,136177366.8,6067056155,63527379.92,1413940265,9508791369,649340565.6,746491195.8,98568256.62,174704438.8,900214500,518345127.1,2698700.107,68794851.67,174327008.9,162740862.1,,17865510.19,3293807099,72512487.26,8902126.622,60182352.06,36178965.98,,163002651.3,713014129.7,118539236.3,294640099.8,3218498.952,6006814656,,,205521576.7,6147308293,40148141533,42480610.52,10501294.75,3797094259,5922699207,40661996.57,14386105.97,476219612.6,315519390,8885337994,2933237924,39342848069,,45840862.7,244062879,592713710.1,203898355.3
2023-01-20,732615453.8,1399461833,12297787999,2393034129,117941178.7,116999377.1,385727225.5,378982470.8,2463246564,,,4.36621E+11,318606824.8,16332492148,512776954.7,7835141620,1940961381,105900691,5113795960,574318520.5,353952226.3,153602838.5,11909232753,,5043330.161,163967408.9,,3128088537,1.9819E+11,793459934.8,81942385.66,73886274.08,1087151205,61784994.54,8893730.114,572997339.1,203255232.7,,2574385188,,2728776744,24922621.46,1137062688,1067456162,2289981108,6938089763,53965301.46,158576846.6,6514343650,63740705.36,1603981718,10221018189,699213044.3,792351581.9,104377282.9,186260378.9,902325699.8,514103200.6,2715568.263,74220910.43,179861419.6,174484190.4,,17482720.22,3558248355,79931953.4,9562464.28,63231412.29,37613480.26,,174150954.7,814285591.4,124977542.8,323130705,3328691.421,6279860398,,,218028324.9,6659271929,40180553618,42419782.94,10458821.44,4083407291,6339900092,43062076.47,15273271.44,474293883.2,333128011.5,9346506801,3066314819,41267507326,,48143176.79,263808486.1,640084699.8,218073450.1
2023-01-21,755787766.1,1356021342,12514181462,2395995160,120725563.1,118709011,375951310.7,368612683.4,2483136629,,,4.39386E+11,314257032.5,16215631724,511992181.6,7683412359,1883508383,105706233.4,5134600104,583999902.5,339538743.5,161366867.3,11717151306,,5144326.318,161016577.8,,3043739130,1.94608E+11,714881237.6,81782670.33,76275203.46,1072782583,61870091.96,8967367.58,572974023.3,204532989.8,,2511133948,,2701404091,24249800.47,1101767291,1070016193,2295473066,6889492392,54780935.16,157764582.2,6381103917,64555163.59,1574880233,9926952192,685053013.4,789115015.4,105750594.4,189117307.9,902068704.5,514683829.1,2750805.649,72561316.27,183580159.1,172371133.9,,17572767.89,3459355300,77458170.42,9617301.345,64617727.76,37360154.23,,176066370.8,799501046.1,114873606.4,323622232,3274550.408,6181707093,,,218501531.1,6688455617,40382250585,42407055.6,10369555.81,4109077491,6231190125,43628738.8,15125478.63,473920018.9,328754255.2,9537999953,3065802782,40395817411,,48843050.03,259305414.7,641633941.1,221080500
2023-01-22,769884726.8,1366780683,12770947759,2456706584,126033357.8,119125830.4,375140543.8,365217057.5,2482043580,,,4.37733E+11,317954666.6,16082729582,514021206.1,7771820319,2027778658,106307513.3,5139205990,571405725.1,341562739,168195823.8,12161170994,,5212029.725,159267556.9,,3132346577,1.94622E+11,689574352.8,79028618.6,74173368.91,1074254233,61491398.78,8773163.881,572556241.9,203753580.3,,2498105791,,2742359209,23468586.95,1110509255,1066098898,2287069413,6980272965,55406139.3,163867778,6319125613,65431512.04,1589168202,9929592419,694639755,801116807.7,105816604.7,194506755.1,907595693.8,514659680.7,2700195.613,75406219.39,174629861.5,170924825.3,,17971026.52,3439155185,79682513.08,9580652.899,66149293.56,36459507.96,,173213614.6,815554965.1,106934029,329784443.4,3318685.217,6167606595,,,219426686.9,6890940472,40240871204,42420427.22,10516756.53,4093419117,6252929132,43656224.47,15378394,475171677.6,330956895.2,9599310289,3134585515,40065268590,,47753076.98,262917397,631505641.1,228011592
2023-01-23,798445998.2,1387129357,12724215151,2495059713,136285210.6,120716021.3,380439353.3,383389431.2,2573990860,,,4.41855E+11,326911389.7,15814441388,522023628.5,7965081042,2018986800,109246371.4,5142040330,577290541.8,353654392.7,170757094.3,12214099619,,5258610.593,160200596.4,,3166202492,1.94579E+11,714735835.1,79402358.96,74403738.22,1081448211,62815726.99,8642780.959,572686300.3,205661820.1,,2533126010,,2869633198,23557088.66,1127042552,1064818619,2284322868,7024758133,54425301.03,166892079.1,6496123714,62259513.12,1595154820,9960650566,689661945.7,809511886.4,109007877.1,198786247.2,914437460.4,515465161.2,2654785.552,75974914.26,182339664.6,173176251.9,,17814867.96,3507228434,82576181.25,9670308.03,65508559.13,37608469.16,,177568118.1,808507670,107758123.9,331038465.1,3234415.218,6281905621,,,224495276.6,6711717046,40240736331,42425131.85,10946682.88,4114558748,6296791396,44972855.98,16110985.05,475080311.7,344933470.7,9943789673,3180845901,42489598237,,48659282.99,286118664.4,627409390.4,226284162.7
2023-01-24,765457956.7,1278093193,12160833207,2359111915,152652221.1,113257787.5,367158260.6,363546750.1,2473051537,,,4.35747E+11,309214433.2,15447810295,481575735.8,7822285971,1872592893,103333800.8,5155567298,542299597.8,345987608.7,165778577.4,11577495165,,5174507.016,157343887.8,,2946510590,1.85708E+11,605403570.1,76652480.34,71161553.91,1023645585,61057495.78,8456756.019,572112372.9,202810434.8,,2494640807,,2716296411,22082388.93,1038450673,1066615638,2288177958,6655431911,51169922.3,162144933.9,6278344626,59682669.58,1448807782,9552430412,647459549.9,776063936.8,107909649.3,197835006.4,914487937,513945070.8,2651220.062,86483402.31,180523465,167994065.8,,17510483.51,3649077804,79337333.14,9530777.232,64055920.94,36737869.03,,170564899.1,735852587,99819844.36,305908066.3,3010852.69,6011030551,,,239870525.4,6293590559,40355391391,42425774.22,10837587.12,4057512708,6093244566,44519084.72,15561517.62,475864489.5,328862897.6,9519488406,3029253129,40686882971,,48440455.33,269754490.1,593420326.6,217017459.4
2023-01-25,801599942.8,1372781727,12650177451,2447399758,152774897,115599003.7,379475865.6,380122316.3,2545067339,,,4.45369E+11,315321839.4,15649245266,512912758.1,8123112969,1946698835,106468398,5156696216,562232424.9,354162839.8,172335968.2,11932100056,,5412713.228,160140517.1,,3041978902,1.92157E+11,643361647.1,78098932,73053085.31,1055840848,63650221.41,8596429.921,571048203.7,207276864.4,,2557417516,,2857107166,22688645.03,1115385103,1088948279,2336087491,6955749330,53045710.35,187606054.6,6442914498,58741585.44,1512619617,9922045793,651151059.5,802525606.6,124395839,202841954.8,911951697.5,517388489.3,2730872.606,84345382.02,190789434.8,174653928.5,,17285023.68,3802168621,87384954.27,9733759.785,64816094.46,37048601.97,,178134265,782139340,103528812.8,320527929.3,3165071.536,6184706179,,,231401439.1,6588645095,40259451830,42447836.09,10836570.59,4124918698,6279905238,50044244.9,16104033.94,478329569.8,344194362.4,9743124019,3080967241,41705336332,,49180552.48,278639097.2,606680313.9,225366153.8
2023-01-26,789634276.5,1423271695,12885414133,2451295210,146739814.9,118500976.2,378953974.1,390578955,2586699220,,,4.43456E+11,341749540,15914911443,549485207.4,8035822370,1983222391,107435489,5141694611,564392154.2,351362159.4,176221072.8,11891544576,,5453386.405,157849330.7,,3057597406,1.91461E+11,618231740.4,77552869.44,72813477.38,1056836136,63695224.16,8818826.94,573276742,206376371.3,,2503582987,,2886636446,22570352.85,1156408201,1121411369,2405729566,7177055549,52420116.63,188074435.9,6312605620,62541233.15,1482346727,11068740345,642815374.6,821598061.9,122296615.1,205896836.3,917326954.3,516000729.1,2786414.515,84960665.79,190625129.1,176524729.7,,17492493.57,3649377743,87601326.58,9691424.396,68413302.58,36256082.57,,179686426.8,759208477.4,100860372.8,325802168.9,3048258.113,6168389375,,,231112383.3,6763343164,40082267235,42425715.84,11279148.05,4069034075,6271508359,49199737.32,16396321.42,472824441.7,345393029.4,9682083586,3036967594,40992195939,,49067741.8,276363845.1,625135725,226383215.4
2023-01-27,801102496.1,1394664499,13185530162,2536786507,152057814.9,120016499.7,379746210.2,396151667.1,2601470660,,,4.4467E+11,335400084.8,15798596007,577444710.4,8134084363,2149392873,114095756.8,5130048769,574239533.8,350484312.9,177808376.1,12008465035,,5476416.923,163123815.6,,3061600772,1.90989E+11,651733808.8,77652163.07,75004792.09,1052857386,66224322.98,8722972.787,570292965.2,206930748.9,,2523630241,,2986997089,23621275.01,1133164854,1182975674,2537801591,7371838942,54404230.53,188436444,6411897327,62539246.82,1488588957,11590739730,656393640.6,826335002.2,117411145.4,211136370.7,919429843.4,514317301.9,2672825.895,88677892.82,193411831.3,188924080,,17514382.38,3729309135,90789240.51,9707942.81,68121811.29,37470842.56,,185979170,803230510.5,99915842.67,333006752.6,3123257.987,6358651813,,,231108602.5,6855350071,39840773608,42424359.96,11343003.17,4079964498,6267941127,47233029.59,16466565.45,475094694.6,356888444.6,9752737931,3192581851,41232388119,,50876968.84,280633750.8,620367707.5,239941982.8
2023-01-28,792463727.6,1344884475,12945337552,2557966606,153058383.1,116141350.2,375282660,389488271.4,2556424508,,,4.43505E+11,327416643.2,15780730741,555433445,8049716173,2023158313,110085012.2,5135037108,562771277.5,353855202.3,169232521.6,12080425777,,5390781.639,168697952.2,,3021077214,1.8766E+11,633206268.8,77170031.6,73531658.22,1057239379,65864351.43,8693662.749,572778096.8,206377447.6,,2554098551,,2979923416,22852842.15,1092718587,1163445002,2495903036,7199769279,53229183.88,182511833.4,6445845625,62814892,1519428059,11435241814,637980489.8,823471110,116179656.5,204327504.4,921350314.4,514179844.6,2817706.945,84907689.33,194253968,184684832.5,,18452825.81,3652515557,88055686.27,9666509.766,67680829.17,38487539.31,,180023156.9,771746467.9,102291074,318496696.5,3311171.998,6305417974,,,233599721.6,6617054862,39891880261,42429315.64,11292883.54,4062152652,6197237964,46767154.3,16574716.99,474578205.2,345477522.7,9769224191,3290662976,40727166353,,50843374.9,272085265.7,605491438.2,229270333.6
2023-01-29,810843275.9,1404136345,13444777511,2613284784,153101355.8,120169453.9,392348988.9,409329906.4,2637179964,,,4.58297E+11,337583732.7,15703031355,559365844.5,8245054830,2062406517,111854629.6,5130631027,632495130.6,354989097.5,175738307.9,12435771388,,5591925.935,166169475.2,,3163236061,1.96753E+11,675453094.1,79126448.12,74931208.17,1133399829,66662620.7,8643513.512,572431440.6,213249758.7,,2576542365,,3093239032,23733500.34,1140860729,1137085212,2439354184,7388555677,53506776.29,186165087.8,6863759326,62512299.64,1760255331,11763325008,659520123.6,839408411.6,122156489.7,214536406.1,919689496.1,513824009.1,2774905.272,90292744.03,196127860.5,188195406.9,,19365855.81,3705130387,90140063.27,9988284.528,67668262.87,38972062.34,,185627766.6,782768965.2,104744965.4,335214442.1,3270907.152,6377890587,,,238128992.9,6922369476,39880109781,42403515.79,11372825.92,4197421196,6478093889,49173078.77,16849540.89,473940138.5,355231758,9946929396,3300328374,41344897789,,52657301.59,285056999.8,630427940.4,235388444.2
2023-01-30,761029454.9,1295724233,12614925011,2388113381,135814700.8,121603554.9,364813650.6,368187293.4,2522771676,,,4.39511E+11,311544090.8,15732538762,515365736.9,7756655691,1877963331,102743263.9,5123311720,658185269.1,333293708.6,165018724.1,12120714575,,5014464.59,155583977.2,,2970582536,1.87152E+11,621660642.9,75719410.49,69811686.37,1102749087,61692806.7,8303507.079,571835458.2,204499394.5,,2538935212,,2851011187,21148730.45,1052775892,1098309016,2356168794,6904157438,49680929.35,177057027.7,6567111935,60772641.86,1642901906,10854738467,619491358.1,804969325.9,110541907.2,193159518.7,966291373.6,509562805.6,2727326.208,91415170.1,181578294.7,169832389.8,,19903205.14,3440565772,83225669.31,9559081.168,63062643.55,37040722.91,,173285326.4,719765588.1,94309501.48,306940538.4,3123672.106,6221446592,,,222003557.9,6490542383,39471209098,40423930.38,11105307.78,4025186703,6235867899,44481570.61,15606477.95,472350672.2,326872439.8,9469715506,3122354309,39397383630,,49455977.51,263040959.9,595248195.3,214093107.4
2023-01-31,770672891.6,1327686277,13257932369,2417252366,134850553.7,126908492.1,367379396.1,379237028.5,2569577261,,,4.45902E+11,317049427.4,16094210232,520299311.5,7879500211,1926692678,104422366.5,5107648904,667341846.4,339694606.6,166742474,13213087249,,5404457.409,155782696.1,,3020839895,1.89399E+11,628101839.1,76823428.55,70801623.25,1146379318,62477700.21,8290023.104,571398223.4,207464931.4,,2566648440,,2906925444,22784922.25,1078745052,1089626282,2337541989,6944147596,50925681.88,183842883.2,6799998130,60816528.15,1637553121,11081008831,638912289,817941417.2,114597002.2,196402835.9,965393457.8,509667664.3,2809172.886,104455299.8,180229408.3,171566316.6,,21030378.05,3475809406,83358514.85,9546542.117,62724530.87,42159386.52,,178439969.3,726877331.7,95751806.98,312402394.4,3258829.127,6213158508,,,230067557,6564975808,39141977418,40417069.89,11131090.4,4083557729,6256700080,41506087.89,16136738.38,472404340.9,332355876.7,9550610397,3150292179,40614508284,,51175182.69,265088836.4,603886316,216261807.7
2023-02-01,790512519.1,1410667658,13488008800,2505707846,134405991.4,122219252,385906203.3,407146118.4,2631786646,,,4.57434E+11,325972128.7,16101490069,554108133.7,8049855712,2106289174,107317086.5,5098268131,699807880,350048213.7,173950509.7,12995031027,,5974056.902,161924471.1,,3119306912,1.96216E+11,636783878.3,78594589.49,72254281.44,1189042463,64138389.06,8145954.462,571707623.5,212821072.7,,2594670295,,3004832907,23574879.9,1146167421,1035412712,2221239274,7221225025,52364657.78,187856931.1,7260936955,62386634.09,1756279135,11955198118,653776707.3,843402773,117092540.8,204128274.9,905943351.7,512658613.6,2758317.342,103978014.6,182015290.8,176407199.7,,22566894.49,3631294195,86344813.6,9791598.213,65253231.51,40986462.17,,221845590.6,843172707,96658782.23,322551214.9,3340000.882,6319730509,,,234491298.5,6816156196,39072509962,40416673.53,11877654.01,4181865156,6479736726,42099417.03,16130420.66,478709318.3,350208116.5,9720776816,3153389722,41375950128,,51363667.8,274583422.8,632245869.2,226071034.1
2023-02-02,810946228.6,1417829212,13526022936,2558225734,131902614.9,122992996.3,386857436.8,399953406.8,2637984437,,,4.53183E+11,326164159.7,16085354720,526254846.9,7964378149,2013804800,107877038.9,5105987145,682430993.9,342956926.3,173381203.5,12567149726,,5636030.726,161742967.7,,3125701931,1.96742E+11,628369496,78284515.38,73383180.65,1185183274,65177197.54,8340463.477,571040486.3,210833452.2,,2912963667,,2861963236,23536181.03,1151986183,1036921429,2224475878,7112606719,52727817.22,188754455.8,7135739255,60378648.79,1720574586,11864056244,655902177,889168222.8,119157841.8,203968798,912921946.1,507117101.2,3032651.144,104445373.6,184855963.4,177959016.5,,22738673.55,3529528939,87513942.68,9513813.393,66885555.96,41361424.79,,226679617,793984699.3,96222683.55,377043830,3346995.326,6383875967,,,233549305,7129919964,39212334304,37429302.26,11412397.77,4142809057,6457536040,42831283.43,15796237.14,470546255.8,346040132.7,9667153946,3066650713,40973350416,,51763388.67,281117690.9,614468645.7,232414110.4
2023-02-03,847934160.6,1453155980,13725728012,2708575613,138333493.2,124466604.7,391216264.3,413871899,2662033470,,,4.5205E+11,331213024.9,16273905758,543999425.4,8170739004,2117199203,112960159.8,5094329519,699769572.2,342984752.1,179705059.5,12831733240,,5817850.64,167349435.6,,3232356857,1.99039E+11,673869430,78445829.65,75159545.45,1191075011,67437785.34,8638632.712,571278738.8,210297151.1,,2870410605,,2904927566,24028714.24,1180689181,1040350076,2231831251,7288962508,56560116.17,210241454.6,7222076039,61365849.23,1732568459,12454892407,682037696,894402191.7,121238223.8,220832134.2,916325971.7,499288805,3213535.522,103550739.5,184877747.5,189464166.8,,23259489.46,3562536607,107884748.7,9488679.398,67513519.62,41418805.05,,218197593.5,809476427.3,99923163.44,384860562.9,3372913.421,6415340252,,,238988709.9,7071436014,38935484873,37422213.74,12076275.4,4132270913,6526978110,43571661.03,16314954.25,460221525,366358893.9,9778822905,3045100170,41189557251,,51309851.36,289731483.2,629201435.5,254684525.3
2023-02-04,877673639.2,1425524830,13599146792,2671650665,135818657.7,123262387.1,391791155.9,417199995.4,2673459412,,,4.50329E+11,339035182.8,16279527900,537541647.3,8404681892,2115764609,117529448.8,5100353006,685421511.2,356572409.2,177926232.7,13266195438,,5671727.767,177616593.6,,3337856595,1.99685E+11,650076327.1,78531504.21,78065741.15,1198406054,71478438.74,8669484.904,573311229.5,209487306,,2845043055,,2879889506,25856757.52,1158238872,1053490892,2260021842,7259251885,56602271.25,213812352.3,7124526122,61363008.17,1719217317,12578693774,686208381.7,890103024.5,119762408.2,218390361.5,914763591.7,496676658.5,3340083.74,105194171.6,198012816.9,203987024.3,,22503134.17,3472726924,102464793.3,9419063.608,69883099.69,41680447.35,,211656507.3,855500409.6,98958074.01,375548622.3,3637500.672,6393224858,,,240958828.2,7250601401,38909823862,37444201.88,12064475.54,4125684983,6550899558,43043568.26,16652288.62,460014166.8,369045374.3,9826979032,3053663014,41234377826,,52288800.74,287001220.1,625477059.5,259430496.8
2023-02-05,840611880.1,1370964862,13321539724,2564040769,130114613.1,115296015.6,379455074.3,428692636.2,2597229652,,,4.42671E+11,331298243.1,16260155440,520131340.1,8102317828,1988418618,115146027.9,5107726543,661785528.9,349009148.4,168625520.3,12718797739,,5669108.771,171044589.6,,3190425840,1.94911E+11,627781184.2,77226830.82,76367651.08,1184590140,68887834.79,8457922.762,571847956.3,205914762.6,,2774928248,,2785908804,24205891.32,1113908900,1101541095,2363102475,6988125379,54165500.28,210896640.6,6960250262,59739076.78,1617626531,12048352678,677640123.1,885098650.2,115313901.9,226125810.7,904005978.9,496442278.5,3103673.093,98164760.35,190653668.3,207045128.5,,20996032.73,3394301115,103209956.4,9248417.002,122348573.7,40946630.32,,199999308.3,808540534.3,95166470.51,354822533.7,3493329.546,6406540843,,,233868788,6900685409,38981751437,37432426.49,11577761.33,4055326596,6429989475,41725508.62,16125162.47,459651430.4,365779747.8,9594319494,2965636750,39886507343,,51833070.66,279743559.2,591815922,248475248.3
2023-02-06,831796255.2,1345162982,12960873883,2548625057,130569542.1,113741928.4,375061143.9,414717584.8,2535896139,,,4.38603E+11,324225306.9,16186600167,513671845.6,7977731856,1982585822,118426645.3,5104382503,688077780.2,342081967.6,165250446.1,12339528750,,5704295.81,168921944.8,,3082564669,1.92894E+11,633199668.2,76568786.01,76786419.5,1166274443,67792902.44,8668893.525,570508098.5,204012689.7,,2766359361,,2689209922,25086950.76,1092944874,1039805116,2230662165,6821198810,54213635.63,222781359,6929220900,61950586.6,1552592244,11904962206,675959563.7,867514624.6,119798946.2,233273659.8,903662913.4,500996948.1,3290685.996,97533939.95,192129091.9,199392043.3,,20560864.35,3312045779,98894171.83,9162753.045,100422649.3,40876629.56,,199369240.8,880250125,93881248.23,355767640.4,3342183.772,6309030977,,,233098255.7,6643210515,38781749062,34419192.39,11299001.96,4017866791,6349586608,43351364.88,16471022.17,459731688.8,358389628.7,9372498610,2914512535,39247930457,,51518278.47,274179136.9,580123207.4,244176541.4
2023-02-07,879415355.3,1421811454,13543113365,2785645109,142455871.2,121486887.2,395889053.8,448593725,2628182564,,,4.48672E+11,337418487.7,16182921362,573249841.3,8353151673,2074480352,121864080.4,5094415139,731923336,363798336,183920039.6,12783090233,,5728487.173,178339241.4,,3237177679,1.99872E+11,673045706.4,78902353.88,77111622.24,1207175773,69624422.56,8687937.698,571347827.3,208686731.9,,2780518150,,2892656098,26189164.48,1155221755,1037568103,2225863168,7198994498,55439726.14,258286956.7,7292715700,65386370.79,1768290129,12676749718,771912557.3,911542536.6,124735065.5,237507790.8,919461914,499990798.9,4384166.708,106948624.2,195046814.7,201929679.1,,20516947.62,3484977576,104029448.7,9317332.535,98170399.17,42636110.06,,206060383.1,927199189.6,102494325.2,370914462.8,3639334.085,6577796899,,,244718974,6989155224,38730174550,34425411.52,11220600.76,4103520092,6557511239,45383499.32,17543041.73,459878537,383273308.6,9692063049,2982554776,40413093026,,53716894.93,288661036.6,628490468.1,260957224.7
2023-02-08,846053679.4,1391211008,13379518315,2895304620,134817796.7,117371969.3,383908132.1,448411318.2,2540394508,,,4.42353E+11,333807504.1,16176457350,560700077.3,8365751744,2160434246,126232425.2,5097290635,712290504,354072429.2,177628670.7,12449825703,,5726832.451,179558756.7,,3153292661,1.97179E+11,641529122.3,77538704.07,76900734.15,1208782785,70438399.73,8206724.407,571843123.4,205738554.6,,2639843089,,2828111836,26202776.24,1130358893,1036551589,2223682473,7125092948,55052856.72,254801793.8,7165012401,64356868.53,1681638519,13071766949,762547007.9,920976956.6,121392303.3,236537225.3,954742695.5,499729852.4,5271638.937,102829765.2,191710229.5,203698854.4,,21669495.64,3411258674,96986752.35,9164929.014,92450524.93,40994048.93,,203706634.3,845331831.8,95403605.18,356014765.8,3431174.002,6695121864,,,242537119.8,6802825770,38495243190,34422920.3,11699725.86,4045548487,6448012449,44191939.58,17347702.72,461225443.7,372431671.8,9588068703,2940036882,39813665387,,54641475.18,283476639,606393216.8,254835222.7
2023-02-09,789166683,1244799680,12281290653,2536260588,122112851.3,106921476.9,352178235.8,396661444.7,2441710695,,,4.20788E+11,322325773,16162060146,492151384.1,7683720642,1845532563,112512976,5090901770,636655193.8,356092060.2,157647951.1,11244745719,,5690817.916,186362061.6,,2913179524,1.84674E+11,521292461.2,73460801.03,128822065.9,1111846385,66313137.79,7988596.923,571353984.4,195698270.1,,2487567334,,2513203628,22756289.15,1011399695,1031894974,2213692779,6989043321,51665942.08,216718826.5,6640442470,61002513.89,1487204928,12293576484,692955936.1,894341358.4,110113870.9,210221703.1,855473815.1,496037585.6,4405692.546,88124373.13,180589573.3,185801992.2,,21865408.83,3214722087,82088089.05,8681497.575,83345090.3,39465498,,189206578.9,749661606.2,79419327.4,311576041.8,3061660.089,6256820037,,,215589806.7,6306695067,38478900889,34437555.81,11159682.27,3848120941,6127901730,38114906.85,16195109.7,457770946,339573747,9017273293,2705266138,38185375026,,51492920.46,256780282.4,573742047.3,228844540.6
2023-02-10,797975700,1260302889,12159335711,2512977196,120595714.7,112554403.5,350595673.5,407530712.3,2410664608,,,4.16996E+11,314838515.8,16150307978,498480711.9,7608872230,1821526082,111183509.7,5082375802,644683952.5,353708760.5,157115694.8,11184316750,,5558604.005,198980901.6,,2932621691,1.80922E+11,532517022.3,73295383.4,94639836.64,1102655729,65809544.99,7708675.219,568381325,193925609,,2553228281,,2514131184,22502087.26,1023996052,1031447482,2212732786,6904206531,51744542.03,224111567.4,6752872718,61862590.38,1511588973,12300513515,696749163.5,904629411.8,116043697,213509452.8,898752126.5,490549868.9,3629166.167,85782916.53,177844335.4,185868391.1,,21447257.37,3211019859,82464221.89,8598248.324,97877447.88,38096282.13,,189290495.3,758242646,80362461.1,320873999.4,3106331.058,6329752930,,,214532777.3,6359191952,38384039805,34426763.51,11144088.9,3807318491,6045979919,40423324.76,16005780.96,457360673,340983580.5,9024719397,2742784726,38200472559,,49347770.1,257365179.9,583764404.4,232053642
2023-02-11,810770447.3,1270190617,12535112671,2566747767,124022639.8,112729021.4,354858596,407383489.4,2411546838,,,4.21728E+11,320148036.8,16147989374,502197665.5,7729294539,1824202262,112838690.7,5079202936,693005465.5,352293802.1,159312895.9,11370732626,,5520211.919,196588183.5,,2996984944,1.84017E+11,535098381.5,74454338.07,91362792.05,1115535423,66712632.06,8065816.881,569885281.5,196116820,,2570095249,,2607869593,23334442.48,1032029830,1029186018,2207881338,7013352812,51725214.6,237612190.3,6820428606,63548869.6,1524437211,12523808295,706569924.4,893092685,115913848.1,216868028.3,898405790.8,492250554.5,3806510.059,88980896.04,182131823.5,192516460.7,,21147024.12,3279441218,85941750.73,8675064.326,97145379.2,38124130.38,,192750713.6,772667119.3,82817253.77,325700938.5,3274173.789,6380674615,,,220370860.7,6485485518,38331478525,34430272.71,11269167.99,3850338277,6087612310,40376683.84,16399718.67,457691800.3,344915506,9090575268,2864639363,38354166966,,50819388.98,263832031.5,612319763,242809712.1
